,A,B,C
9220,9220,-0.968131426616,18440
9221,9221,-1.32530850312,18442
9222,9222,-0.177887558088,18444
9223,9223,-1.51575463606,18446
9224,9224,1.15721453477,18448
9225,9225,0.0605945569683,18450
9226,9226,0.27854849682,18452
9227,9227,0.166396822689,18454
9228,9228,0.327552096239,18456
9229,9229,0.285858406201,18458
9230,9230,-0.436983130866,18460
9231,9231,0.882511949804,18462
9232,9232,-0.967746301099,18464
9233,9233,-0.287096305052,18466
9234,9234,2.34381967717,18468
9235,9235,-0.299450257652,18470
9236,9236,0.557127165493,18472
9237,9237,-0.169280031602,18474
9238,9238,0.165974875677,18476
9239,9239,0.746141638866,18478
9240,9240,0.644590814285,18480
9241,9241,0.229517302846,18482
9242,9242,-0.223053845928,18484
9243,9243,-0.97028212277,18486
9244,9244,-0.123078572598,18488
9245,9245,1.02035024227,18490
9246,9246,-1.40719789621,18492
9247,9247,0.317107654913,18494
9248,9248,-0.541468707471,18496
9249,9249,0.764144414855,18498
9250,9250,-2.48990194034,18500
9251,9251,-0.447306101379,18502
9252,9252,2.73801635488,18504
9253,9253,1.79865327237,18506
9254,9254,-0.110419167873,18508
9255,9255,-0.248968212876,18510
9256,9256,0.608374346238,18512
9257,9257,1.03926737144,18514
9258,9258,-0.651971614831,18516
9259,9259,0.70387965909,18518
9260,9260,0.346466056663,18520
9261,9261,1.50718512494,18522
9262,9262,0.456110006502,18524
9263,9263,-0.00133801058237,18526
9264,9264,-0.0843843740379,18528
9265,9265,-1.18485412087,18530
9266,9266,0.590815794693,18532
9267,9267,1.23428288702,18534
9268,9268,-0.668773312877,18536
9269,9269,0.769688973943,18538
9270,9270,-0.878302228946,18540
9271,9271,0.900811433858,18542
9272,9272,-1.60635238867,18544
9273,9273,-0.897130045555,18546
9274,9274,0.720765889992,18548
9275,9275,0.299012589226,18550
9276,9276,1.41316559659,18552
9277,9277,-0.487974506479,18554
9278,9278,-0.145929786895,18556
9279,9279,-0.504990693705,18558
9280,9280,-0.0933898998032,18560
9281,9281,-0.710401986868,18562
9282,9282,-0.580373139304,18564
9283,9283,-0.103019148617,18566
9284,9284,1.49337822297,18568
9285,9285,-0.0971175668086,18570
9286,9286,0.483102523125,18572
9287,9287,0.460277874492,18574
9288,9288,-1.32004859156,18576
9289,9289,1.06362545455,18578
9290,9290,0.109684488338,18580
9291,9291,-1.0635588447,18582
9292,9292,-0.569069477602,18584
9293,9293,-0.326309131283,18586
9294,9294,-0.767465069188,18588
9295,9295,-0.373132646431,18590
9296,9296,1.10189189699,18592
9297,9297,0.893620879845,18594
9298,9298,-0.929748772411,18596
9299,9299,-0.0902167176558,18598
9300,9300,0.101278259815,18600
9301,9301,0.140663771155,18602
9302,9302,0.643360611777,18604
9303,9303,-1.24333036156,18606
9304,9304,1.0594783331,18608
9305,9305,-1.08288620645,18610
9306,9306,0.258076417915,18612
9307,9307,1.15392200747,18614
9308,9308,-0.00551715389295,18616
9309,9309,-0.706512313761,18618
9310,9310,1.07661132554,18620
9311,9311,-0.00416821996135,18622
9312,9312,1.91891885965,18624
9313,9313,0.877364384663,18626
9314,9314,-0.0371435739392,18628
9315,9315,0.304165586945,18630
9316,9316,-0.0846450235398,18632
9317,9317,-0.715263307659,18634
9318,9318,0.14202999264,18636
9319,9319,-3.12978119763,18638
9320,9320,1.72879885058,18640
9321,9321,-0.78207819536,18642
9322,9322,-0.57197643562,18644
9323,9323,2.03921618999,18646
9324,9324,-1.02759389368,18648
9325,9325,-0.292914006365,18650
9326,9326,-0.617941056833,18652
9327,9327,0.644901791083,18654
9328,9328,0.987660694976,18656
9329,9329,-1.14342904189,18658
9330,9330,1.26839919783,18660
9331,9331,0.697228387556,18662
9332,9332,0.406772505109,18664
9333,9333,2.8728789595,18666
9334,9334,-0.768038920821,18668
9335,9335,-0.815875182114,18670
9336,9336,-0.138002923455,18672
9337,9337,1.91027358738,18674
9338,9338,-1.97432263115,18676
9339,9339,-1.18571190588,18678
9340,9340,0.463802140457,18680
9341,9341,0.593997858007,18682
9342,9342,-0.959510537611,18684
9343,9343,0.146882894841,18686
9344,9344,0.25803928055,18688
9345,9345,-0.884001844946,18690
9346,9346,-0.078010566399,18692
9347,9347,-0.280926640213,18694
9348,9348,0.955208577834,18696
9349,9349,0.804301254824,18698
9350,9350,0.193693059662,18700
9351,9351,0.176555891035,18702
9352,9352,0.684110881112,18704
9353,9353,-0.220048565623,18706
9354,9354,-0.368104182963,18708
9355,9355,-0.448687849275,18710
9356,9356,-0.846755271838,18712
9357,9357,0.642686339822,18714
9358,9358,0.392937585486,18716
9359,9359,1.4031973334,18718
9360,9360,0.511088762739,18720
9361,9361,-1.10158018549,18722
9362,9362,0.407492595431,18724
9363,9363,-0.813770509623,18726
9364,9364,-0.332693683621,18728
9365,9365,1.72220219728,18730
9366,9366,0.265995428568,18732
9367,9367,-0.996233574993,18734
9368,9368,-0.0292212093126,18736
9369,9369,1.76944030522,18738
9370,9370,0.263394500119,18740
9371,9371,-2.00977042463,18742
9372,9372,0.353973427879,18744
9373,9373,0.608570234277,18746
9374,9374,-1.49873481758,18748
9375,9375,-1.37050447655,18750
9376,9376,-0.391030726181,18752
9377,9377,0.338993987735,18754
9378,9378,-0.48222770209,18756
9379,9379,-1.67239791494,18758
9380,9380,0.334675048018,18760
9381,9381,0.946778216803,18762
9382,9382,-0.803727766439,18764
9383,9383,-1.01658322559,18766
9384,9384,-0.637557995036,18768
9385,9385,0.0897276999591,18770
9386,9386,-0.499414076568,18772
9387,9387,0.935674531873,18774
9388,9388,-1.11564926883,18776
9389,9389,-2.29468573376,18778
9390,9390,0.0807047371728,18780
9391,9391,-1.06841288471,18782
9392,9392,0.193398408499,18784
9393,9393,-2.69498805547,18786
9394,9394,-0.818885052004,18788
9395,9395,1.2374760604,18790
9396,9396,-1.1071935448,18792
9397,9397,0.471007259839,18794
9398,9398,-0.736356724572,18796
9399,9399,-0.0720174720675,18798
9400,9400,-0.151432382646,18800
9401,9401,-0.313214287389,18802
9402,9402,-0.993100849468,18804
9403,9403,0.867034638471,18806
9404,9404,-1.39566401396,18808
9405,9405,0.0906789769863,18810
9406,9406,0.680187391033,18812
9407,9407,-0.413150782076,18814
9408,9408,-1.6226479561,18816
9409,9409,-0.0732003847888,18818
9410,9410,-1.62805518991,18820
9411,9411,1.84404194851,18822
9412,9412,-0.355365090025,18824
9413,9413,0.104085379469,18826
9414,9414,-0.48802017212,18828
9415,9415,-0.425560975035,18830
9416,9416,0.526988497657,18832
9417,9417,0.130888468729,18834
9418,9418,-1.48336970924,18836
9419,9419,0.955960364763,18838
9420,9420,-0.654623584357,18840
9421,9421,-1.14064259239,18842
9422,9422,-0.61255600308,18844
9423,9423,-0.264624503637,18846
9424,9424,0.961726141523,18848
9425,9425,0.222653229832,18850
9426,9426,0.303407993928,18852
9427,9427,-0.473431133268,18854
9428,9428,0.0755389260816,18856
9429,9429,-0.345894899124,18858
9430,9430,-0.730232788791,18860
9431,9431,-0.545029612407,18862
9432,9432,0.683000386599,18864
9433,9433,-1.08398197255,18866
9434,9434,-0.729060690075,18868
9435,9435,-2.18140315239,18870
9436,9436,0.125666755087,18872
9437,9437,-0.565805695635,18874
9438,9438,-1.80291754943,18876
9439,9439,0.913618709497,18878
9440,9440,-1.29788623226,18880
9441,9441,-0.777357892491,18882
9442,9442,0.352966847018,18884
9443,9443,1.75676639173,18886
9444,9444,0.74527650052,18888
9445,9445,0.387611607211,18890
9446,9446,-1.33840137775,18892
9447,9447,0.858819851353,18894
9448,9448,-1.03482339489,18896
9449,9449,-1.54406003629,18898
9450,9450,0.593526560942,18900
9451,9451,2.01612513137,18902
9452,9452,-0.754925495745,18904
9453,9453,0.238783686065,18906
9454,9454,0.257530669797,18908
9455,9455,-0.638591515135,18910
9456,9456,-1.47797368745,18912
9457,9457,0.399984274833,18914
9458,9458,-0.373786030377,18916
9459,9459,-0.649145680595,18918
9460,9460,-1.70768283725,18920
9461,9461,0.964329653917,18922
9462,9462,-0.739524564098,18924
9463,9463,-0.55457953136,18926
9464,9464,-0.615348615681,18928
9465,9465,0.694688401364,18930
9466,9466,0.479453975065,18932
9467,9467,-1.50891226256,18934
9468,9468,-0.906355048527,18936
9469,9469,-1.35544587162,18938
9470,9470,0.275283558069,18940
9471,9471,-1.14669226797,18942
9472,9472,0.854867085142,18944
9473,9473,-0.796590265102,18946
9474,9474,0.939395535647,18948
9475,9475,-0.0337887840172,18950
9476,9476,0.369246284859,18952
9477,9477,1.30665755046,18954
9478,9478,-0.102951197295,18956
9479,9479,-0.775609019997,18958
9480,9480,1.0838731071,18960
9481,9481,-1.71340211774,18962
9482,9482,1.05467494681,18964
9483,9483,1.25722375076,18966
9484,9484,0.0585908182294,18968
9485,9485,0.283587814684,18970
9486,9486,-1.48890331666,18972
9487,9487,-0.0660004413494,18974
9488,9488,-0.426814748245,18976
9489,9489,0.175350278835,18978
9490,9490,-0.30112482634,18980
9491,9491,0.740027690043,18982
9492,9492,-0.865304221978,18984
9493,9493,0.725334819462,18986
9494,9494,1.05840316896,18988
9495,9495,1.90944484467,18990
9496,9496,-1.51253622565,18992
9497,9497,0.815323622607,18994
9498,9498,-2.74732072449,18996
9499,9499,1.00307506871,18998
9500,9500,0.150813274386,19000
9501,9501,1.10331944659,19002
9502,9502,-0.812103927995,19004
9503,9503,0.31445772332,19006
9504,9504,0.659477690118,19008
9505,9505,-1.17750668952,19010
9506,9506,-0.268744056519,19012
9507,9507,0.0383176938302,19014
9508,9508,-1.02036914459,19016
9509,9509,0.837422899131,19018
9510,9510,0.634197641835,19020
9511,9511,0.435090465955,19022
9512,9512,0.063757287269,19024
9513,9513,-1.85354872175,19026
9514,9514,-0.338942520256,19028
9515,9515,-0.478047330286,19030
9516,9516,0.0666752040384,19032
9517,9517,-1.94024862558,19034
9518,9518,0.0250064840456,19036
9519,9519,0.299803596974,19038
9520,9520,-0.24918498326,19040
9521,9521,1.23515632741,19042
9522,9522,0.18936087397,19044
9523,9523,-1.00189249316,19046
9524,9524,-1.41696877844,19048
9525,9525,-0.147919482112,19050
9526,9526,-0.161473161098,19052
9527,9527,1.30656182267,19054
9528,9528,-0.112631219872,19056
9529,9529,-0.984457394424,19058
9530,9530,0.981602669572,19060
9531,9531,0.0236682783311,19062
9532,9532,0.103774868926,19064
9533,9533,1.83051106377,19066
9534,9534,1.82925496047,19068
9535,9535,-0.569683763589,19070
9536,9536,-1.57189802766,19072
9537,9537,1.16685628591,19074
9538,9538,0.127657791826,19076
9539,9539,-0.699794988292,19078
9540,9540,-0.0613611112701,19080
9541,9541,-1.94004191459,19082
9542,9542,-0.365735676763,19084
9543,9543,-1.09705382922,19086
9544,9544,-0.206707551201,19088
9545,9545,1.67106580843,19090
9546,9546,-1.28968714455,19092
9547,9547,-1.50612039515,19094
9548,9548,0.778275006058,19096
9549,9549,0.282642690002,19098
9550,9550,-0.463136169791,19100
9551,9551,-0.83064559149,19102
9552,9552,0.837780892539,19104
9553,9553,-2.04300324784,19106
9554,9554,-2.32733481328,19108
9555,9555,-0.880094520177,19110
9556,9556,-0.241721006456,19112
9557,9557,-0.736487039943,19114
9558,9558,1.5116053861,19116
9559,9559,0.731861652213,19118
9560,9560,-0.0446305189654,19120
9561,9561,-0.688086736655,19122
9562,9562,0.852817457109,19124
9563,9563,1.04732161345,19126
9564,9564,-0.78820617267,19128
9565,9565,-0.0201235914681,19130
9566,9566,0.553338783416,19132
9567,9567,-0.233279959049,19134
9568,9568,-0.656841330002,19136
9569,9569,-1.41163554925,19138
9570,9570,0.277443230532,19140
9571,9571,-0.0160154237903,19142
9572,9572,-0.100918494576,19144
9573,9573,-1.24633445331,19146
9574,9574,1.96417657006,19148
9575,9575,-0.770349243726,19150
9576,9576,-0.22260868892,19152
9577,9577,0.310195746932,19154
9578,9578,0.296231822326,19156
9579,9579,-1.53681059682,19158
9580,9580,0.5197210936,19160
9581,9581,0.423487853696,19162
9582,9582,0.606140275223,19164
9583,9583,1.2638461397,19166
9584,9584,-0.457361750595,19168
9585,9585,-0.600715273117,19170
9586,9586,-0.315265593752,19172
9587,9587,-0.170909746319,19174
9588,9588,-2.49659889384,19176
9589,9589,0.835788203858,19178
9590,9590,-0.152546607412,19180
9591,9591,-0.572146105556,19182
9592,9592,-0.599903703788,19184
9593,9593,0.210291390432,19186
9594,9594,-0.646599763947,19188
9595,9595,0.0615995473936,19190
9596,9596,0.932976671715,19192
9597,9597,0.0123144407182,19194
9598,9598,0.0276479872135,19196
9599,9599,0.914695067816,19198
9600,9600,-0.827802748254,19200
9601,9601,0.464821607719,19202
9602,9602,-0.688966650988,19204
9603,9603,0.366008552788,19206
9604,9604,-0.747561815482,19208
9605,9605,0.410697929086,19210
9606,9606,1.44449377179,19212
9607,9607,-0.596755281138,19214
9608,9608,-0.16947240733,19216
9609,9609,-1.92939264014,19218
9610,9610,-0.286510780569,19220
9611,9611,0.0556747658292,19222
9612,9612,-0.22658755712,19224
9613,9613,0.892190162934,19226
9614,9614,0.568870068326,19228
9615,9615,0.673517031901,19230
9616,9616,0.918183171924,19232
9617,9617,-0.262711379579,19234
9618,9618,1.49670982017,19236
9619,9619,1.00948148609,19238
9620,9620,0.262493376245,19240
9621,9621,0.703148218963,19242
9622,9622,0.669038169712,19244
9623,9623,-1.28436272493,19246
9624,9624,0.691193964107,19248
9625,9625,1.15031135196,19250
9626,9626,0.204429615858,19252
9627,9627,1.36948168955,19254
9628,9628,-0.627050404511,19256
9629,9629,-0.669778032842,19258
9630,9630,-2.27821412686,19260
9631,9631,-1.41763962326,19262
9632,9632,-0.666737370668,19264
9633,9633,1.32729920744,19266
9634,9634,-0.507677152201,19268
9635,9635,-0.823837767093,19270
9636,9636,-0.195469633591,19272
9637,9637,0.422037931797,19274
9638,9638,1.23439554565,19276
9639,9639,-1.3764479973,19278
9640,9640,-1.66559373316,19280
9641,9641,-0.138717090304,19282
9642,9642,-1.72106197029,19284
9643,9643,-1.1475866994,19286
9644,9644,0.86494789111,19288
9645,9645,1.7949358195,19290
9646,9646,-0.80116596916,19292
9647,9647,-0.627741482853,19294
9648,9648,0.369424094353,19296
9649,9649,-0.540000299135,19298
9650,9650,-1.63575168218,19300
9651,9651,-1.1369885535,19302
9652,9652,-0.414855164314,19304
9653,9653,-0.755329601353,19306
9654,9654,0.876843940508,19308
9655,9655,-0.402555592687,19310
9656,9656,1.2273992479,19312
9657,9657,-0.288008498089,19314
9658,9658,-0.332491822192,19316
9659,9659,0.785414951381,19318
9660,9660,0.473415480131,19320
9661,9661,0.258666570393,19322
9662,9662,-0.977653011724,19324
9663,9663,2.77771742921,19326
9664,9664,-0.0951002858691,19328
9665,9665,0.354750462385,19330
9666,9666,-0.306075419589,19332
9667,9667,-0.256355569755,19334
9668,9668,-0.495276459411,19336
9669,9669,0.66409461666,19338
9670,9670,0.130849745075,19340
9671,9671,0.278810470337,19342
9672,9672,-0.608939520524,19344
9673,9673,2.0280510891,19346
9674,9674,-0.773857925011,19348
9675,9675,0.526983517916,19350
9676,9676,0.806481939757,19352
9677,9677,-1.13737501426,19354
9678,9678,-0.916133692649,19356
9679,9679,1.42604366633,19358
9680,9680,-0.801045661519,19360
9681,9681,0.674569755341,19362
9682,9682,-0.569496706087,19364
9683,9683,1.93105071087,19366
9684,9684,-1.19554583088,19368
9685,9685,0.898553758621,19370
9686,9686,-0.137232305744,19372
9687,9687,-1.91865066647,19374
9688,9688,1.04970234661,19376
9689,9689,0.852036857697,19378
9690,9690,-1.10175724195,19380
9691,9691,2.15473908055,19382
9692,9692,0.610416016711,19384
9693,9693,-0.847526861867,19386
9694,9694,-0.43341990644,19388
9695,9695,-0.415062640432,19390
9696,9696,0.402141318244,19392
9697,9697,1.29227797211,19394
9698,9698,0.391281485086,19396
9699,9699,0.880927688074,19398
9700,9700,-0.461983497508,19400
9701,9701,0.705493498843,19402
9702,9702,0.585169809569,19404
9703,9703,1.01126508615,19406
9704,9704,-0.949896268951,19408
9705,9705,-0.309861781848,19410
9706,9706,0.506907272694,19412
9707,9707,-0.617147783195,19414
9708,9708,0.183321818077,19416
9709,9709,-0.170460879465,19418
9710,9710,0.603862889548,19420
9711,9711,-0.161717760897,19422
9712,9712,-0.839732049351,19424
9713,9713,-0.103128237886,19426
9714,9714,-0.964815269499,19428
9715,9715,-0.314560328971,19430
9716,9716,1.39380328307,19432
9717,9717,-1.16968297924,19434
9718,9718,-0.704991626979,19436
9719,9719,1.26970243372,19438
9720,9720,-0.313119756154,19440
9721,9721,0.139991304539,19442
9722,9722,0.0749071111489,19444
9723,9723,0.452520000936,19446
9724,9724,-2.41948914141,19448
9725,9725,1.21072479535,19450
9726,9726,-0.251976571137,19452
9727,9727,-0.0818763900042,19454
9728,9728,-0.193429893269,19456
9729,9729,-1.34294717081,19458
9730,9730,0.12958680242,19460
9731,9731,0.0608726406669,19462
9732,9732,-0.140552292072,19464
9733,9733,0.538317562099,19466
9734,9734,1.33768366132,19468
9735,9735,-1.94155570052,19470
9736,9736,-2.12496217634,19472
9737,9737,0.421525039568,19474
9738,9738,1.42778501704,19476
9739,9739,-0.460300172481,19478
9740,9740,0.887394578591,19480
9741,9741,-1.69284258691,19482
9742,9742,1.60754424357,19484
9743,9743,1.70970006458,19486
9744,9744,0.189252589457,19488
9745,9745,2.13088161866,19490
9746,9746,-0.177452968778,19492
9747,9747,-0.501893636205,19494
9748,9748,-0.281202864064,19496
9749,9749,-0.710205853677,19498
9750,9750,0.907600834587,19500
9751,9751,1.28953192662,19502
9752,9752,1.43136563553,19504
9753,9753,0.440189103022,19506
9754,9754,0.883829876361,19508
9755,9755,0.261390177837,19510
9756,9756,1.03608101384,19512
9757,9757,-1.45675581495,19514
9758,9758,0.827608557634,19516
9759,9759,-0.689913766122,19518
9760,9760,0.126261299654,19520
9761,9761,-0.862029405258,19522
9762,9762,-0.523318959628,19524
9763,9763,0.595727985818,19526
9764,9764,-1.15912516255,19528
9765,9765,0.318371173667,19530
9766,9766,-0.793440720128,19532
9767,9767,-1.4538793928,19534
9768,9768,0.903389644556,19536
9769,9769,-2.04898407781,19538
9770,9770,0.415602882656,19540
9771,9771,0.0451137035268,19542
9772,9772,1.0365395516,19544
9773,9773,-0.0714881950257,19546
9774,9774,1.21893600938,19548
9775,9775,-0.622715973098,19550
9776,9776,0.220946667469,19552
9777,9777,-0.521694330144,19554
9778,9778,-0.705808877772,19556
9779,9779,-1.47431436398,19558
9780,9780,1.43082553625,19560
9781,9781,0.924311890308,19562
9782,9782,-0.221172297511,19564
9783,9783,0.461167927818,19566
9784,9784,-0.041165707013,19568
9785,9785,0.638679698329,19570
9786,9786,-0.664166377199,19572
9787,9787,0.863520298562,19574
9788,9788,0.944942139347,19576
9789,9789,-0.030805665907,19578
9790,9790,-0.0493619863237,19580
9791,9791,-1.92823040293,19582
9792,9792,-0.953595712555,19584
9793,9793,1.55439416893,19586
9794,9794,0.654133803209,19588
9795,9795,-0.243099712784,19590
9796,9796,0.325324625357,19592
9797,9797,0.618510687259,19594
9798,9798,2.22663897952,19596
9799,9799,1.39835784803,19598
9800,9800,-0.74115873221,19600
9801,9801,1.99375077927,19602
9802,9802,0.2293361554,19604
9803,9803,0.204970570044,19606
9804,9804,0.79869396688,19608
9805,9805,-2.40227229925,19610
9806,9806,-0.0774357827093,19612
9807,9807,2.94374480293,19614
9808,9808,-0.374000427002,19616
9809,9809,1.72848105051,19618
9810,9810,-0.443668289737,19620
9811,9811,2.20257891682,19622
9812,9812,1.46153721687,19624
9813,9813,-0.1497299462,19626
9814,9814,-1.51848964289,19628
9815,9815,-0.143321248598,19630
9816,9816,1.84728361583,19632
9817,9817,1.334820173,19634
9818,9818,0.573353163635,19636
